ags,gdp_nominal_1992,gdp_nominal_1994,gdp_nominal_1995,gdp_nominal_1996,gdp_nominal_1997,gdp_nominal_1998,gdp_nominal_1999,gdp_nominal_2000,gdp_nominal_2001,gdp_nominal_2002,gdp_nominal_2003,gdp_nominal_2004,gdp_nominal_2005,gdp_nominal_2006,gdp_nominal_2007,gdp_nominal_2008,gdp_nominal_2009,gdp_nominal_2010,gdp_nominal_2011,gdp_nominal_2012,gdp_nominal_2013,gdp_nominal_2014,gdp_nominal_2015,gdp_nominal_2016,wage_nominal2000,wage_nominal2001,wage_nominal2002,wage_nominal2003,wage_nominal2004,wage_nominal2005,wage_nominal2006,wage_nominal2007,wage_nominal2008,wage_nominal2009,wage_nominal2010,wage_nominal2011,wage_nominal2012,wage_nominal2013,wage_nominal2014,wage_nominal2015,wage_nominal2016,pop_2009,pop_2010,pop_2011,pop_2012,pop_2013,pop_2014,pop_2015,pop_2016,relig_cath_2011,relig_prot_2011,relig_other_2011,unem_tot_2011,unem_foreign_2011,unem_handicapped_2011,unem_age_15_20_2011,unem_age_15_25_2011,unem_age_55_65_2011,unem_longterm_2011,unem_rate_dependent_2011,unem_rate_tot_2011,unem_rate_male_2011,unem_rate_female_2011,unem_rate_foreign_2011,unem_rate_age_15_25_2011
03459,NA,NA,NA,NA,NA,NA,NA,6295.265,6479.141,6599.333,6770.833,6993.444,7210.345,7589.113,8019.494,8211.326,7661.374,8373.613,8799.976,8926.411,9289.717,9490.984,9978.459,10235.877,3336.701,3381.474,3402.171,3427.204,3447.14,3424.549,3499.327,3621.106,3752.504,3781.522,4015.144,4151.826,4291.49,4396.088,4556.401,4791.888,4994.609,357056,356123,350418,350444,350302,351316,358079,354807,0.4157025477870723,0.36932488354890947,0.21497256866401826,7784,800,568,74,636,1697,2330,4.6,4.1,3.7,4.6,10.3,2.7
03460,NA,NA,NA,NA,NA,NA,NA,3198.089,3332.166,3497.115,3503.92,3606.621,3685.533,3906.509,4208.218,4396.657,4168.631,4478.16,4877.848,5148.379,5522.731,5440.383,5761.127,5887.937,1568.371,1613.195,1637.148,1693.374,1726.899,1736.646,1792.826,1860.72,1949.32,2030.138,2162.522,2302.756,2394.396,2563.694,2610.734,2765.272,2902.536,134838,135374,132752,133462,134188,136184,137866,139671,0.6498227419440182,0.1876138571201802,0.16257095991473472,2749,486,127,66,356,474,650,4,3.6,3.1,4.3,8.8,3.3
03461,NA,NA,NA,NA,NA,NA,NA,2175.332,2436.98,2207.182,2124.85,2268.438,2483.659,2392.042,2424.437,2927.237,2763.493,3262.007,2871.68,2899.36,2615.332,2605.155,2859.267,3112.157,968.5,988.261,973.887,980.462,979.301,975.485,1013.098,1035.603,1076.666,1131.73,1149.501,1191.412,1238.247,1279.9,1308.236,1352.576,1427.087,91228,90772,89527,89126,88831,88765,89239,89282,0.07811580198371708,0.558539646574034,0.3633667655193096,3366,343,188,69,389,478,1406,8.3,7.4,6.6,8.5,20.3,7.1
03462,NA,NA,NA,NA,NA,NA,NA,889.423,918.947,897.19,920.779,951.239,946.193,994.768,1032.728,1046.815,1062.222,1109.382,1194.883,1296.644,1276.255,1282.896,1344.228,1428.118,439.12,438.057,436.055,458.072,447.917,444.109,463.204,473.022,488.535,528.144,545.092,554.173,554.836,567.836,592.635,617.566,646.268,57391,57280,56572,56362,56400,56539,57173,56881,0.06564154893646967,0.7042523619345872,0.23010608912894315,1895,90,148,27,186,338,499,7.8,7.1,7.1,7.1,10.2,5.5
05111,29461.566,30589.973,31293.675,31005.742,32136.61,33029.596,34165.346,34243.789,36824.198,36247.163,36746.075,37554.583,37624.842,38615.963,42029.244,44043.871,41250.211,42146.674,42503.775,42422.126,44601.788,45980.784,47268.847,48782.657,16847.647,17144.082,17468.746,17528.55,17625.677,17974.478,18041.824,18312.279,19525.228,19903.602,20298.207,21080.09,22013.185,22583.749,23627.801,24279.461,25230.545,586217,588735,589649,593682,598686,604527,612178,613230,0.3288298814070146,0.20518820858583878,0.4659819100071466,27330,8412,1500,269,1519,4205,12822,10,9,9.6,8.4,17,5.9
05112,10932.776,11035.408,12137.66,11552.242,11772.335,12515.522,12313.972,12803.238,12851.186,12853.188,13542.551,13928.475,14504.267,14393.825,15623.224,16242.731,14734.717,15045.811,16164.63,16301.015,16016.796,16661.198,16746.844,16667.103,6988.646,6937.236,6823.939,6974.44,7110.699,7009.047,7070.117,7336.876,7642.013,7623.793,7757.249,8081.409,8368.904,8516.098,8915.317,8968.424,9132.971,491931,489559,487470,486816,486855,485465,491231,499845,0.3099916473545862,0.2598184527952701,0.4301898998501437,31807,8650,1861,494,2846,4378,14644,14.5,13.1,12.5,13.8,24.6,11.1
05113,17399.325,17748.461,17619.532,17738.073,17855.074,18343.696,17968.842,17823.291,18477.514,18724.567,19365.524,19323.165,18711.777,19557.516,21151.743,23206.145,23192.117,23515.705,24145.961,22816.686,22949.278,23607.939,24128.22,24195.668,10096.795,10158.298,10100.594,10146.729,10073.271,10060.301,10098.217,10369.187,10648.09,10944.045,11296.576,11826.357,12274.08,12224.939,12731.411,12945.498,13067.819,576259,574635,565900,566862,569884,573784,582624,583084,0.3836870651941625,0.27311679068034145,0.3431961441254961,33994,7514,2038,455,3133,5046,15170,13.3,12,12.5,11.4,28.3,11.1
05114,6365.331,6338.113,6862.314,6638.631,6695.902,6825.098,7017.844,7347.536,7295.444,7611.856,7512.893,8120.414,8015.397,7836.355,8482.125,8395.711,7608.58,7840.508,8065.271,8097.809,7942.014,8054.723,8147.775,8451.339,4072.392,4064.717,4080.069,4031.802,4038.036,3978.908,3935.42,4039.424,4146.226,4082.637,4101.204,4262.579,4421.625,4435.3,4587.648,4570.71,4717.064,235414,235076,221864,222026,222058,222500,225144,226812,0.43069197784447033,0.20250892025539152,0.36679910190013815,11945,2371,739,158,933,1940,5043,11.7,10.6,10.5,10.6,18.8,7.9
05116,5341.598,5415.39,5699.775,5699.811,5595.444,5754.164,5849.972,6108.117,6590.267,6443.517,6224.882,6259.959,6340.108,6489.751,7108.711,7080.691,6811.556,7028.202,7318.776,7610.695,7634.745,7878.72,8284.392,8710.363,3435.175,3488.701,3509.486,3479.495,3464.988,3435.23,3441.411,3516.217,3683.562,3704.776,3797.193,3925.098,4075.321,4187.659,4362.88,4489.118,4607.12,258251,257993,254834,255087,255430,256853,259996,260925,0.518829255294136,0.18293571798046931,0.2982350267253946,14377,2806,903,337,1567,2046,5299,12.3,11.1,11.1,11,21.9,11
05117,4146.823,4110.319,4289.851,4170.105,4259.26,4202.284,4064.333,4209.394,4449.232,4467.184,4453.816,4443.704,4861.836,5063.201,5620.957,5857.074,5549.353,5352.489,5527.36,5711.912,5432.339,5820.345,5630.195,5645.545,2440.436,2485.338,2523.586,2485.144,2486.397,2510.248,2538.975,2587.406,2729.595,2769.466,2793.397,2898.071,3044.599,3027.205,3163.069,3201.923,3247.994,167471,167344,166804,166654,166640,167108,169278,170936,0.3072184100919905,0.3128157492583825,0.37996584064962696,6938,1970,273,21,236,1441,3861,9.3,8.4,8.1,8.7,23.5,3.2
05119,3941.447,3856.86,3901.786,3987.071,4480.987,4138.438,4205.727,4399.07,4340.875,4730.302,4589.235,4777.904,4745.265,4995.682,4782.591,5053.979,5081.717,5011.865,5457.559,5360.278,5698.241,5755.879,5874.053,5863.742,2564.534,2573.495,2577.92,2561.553,2573.772,2553.906,2492.965,2546.36,2663.033,2713.177,2752.11,2930.321,3071.679,3107.283,3206.613,3260.973,3318.256,214024,212945,210256,210005,209097,209292,210934,211382,0.4029617155687483,0.2705598051527952,0.326473722266621,12368,2820,766,212,1236,1782,6222,12.8,11.6,11.2,12,25.9,10.8
05120,3099.795,3024.838,3119.351,3087.187,3227.696,3228.703,3080.488,3195.179,3225.079,3102.174,3316.037,3241.087,3241.66,3349.302,3495.062,3554.732,3139.418,3305.211,3590.79,3655.212,3614.606,3803.053,3759.763,3822.853,1996.873,2016.846,1976.857,1942.139,1948.722,1950.095,1939.537,2004.242,2027.437,1957.583,2006.497,2080.192,2160.212,2089.229,2171.473,2199.777,2225.934,111422,110563,110132,109352,108955,109009,109499,110611,0.2265599595331864,0.35523178090110924,0.4182082595657044,5006,1301,306,71,456,848,2445,9.5,8.6,8.2,9,14.6,7.1
05122,2993.384,2981.544,3043.8,3208.489,3079.223,3145.902,3300.037,3511.284,3512.093,3464.508,3503.995,3642.431,3771.215,3841.302,4114.79,4108.511,3804.915,3914.161,4033.56,4226.172,4384.777,4509.745,4762.802,4967.383,1971.939,1975.467,1977.401,1969.353,1967.614,1952.132,1963.22,2021.196,2046.748,1959.264,2023.13,2090.335,2195.718,2245.661,2361.862,2442.201,2521.64,160992,159927,155080,155316,155768,156771,158726,158908,0.2599491192477377,0.32266125656136285,0.4173896241908994,6518,1744,409,123,670,1122,2920,8.9,8,8.2,7.9,16,7.7
05124,9103.123,8798.945,9094.199,9230.396,9372.245,9818.089,9770.549,10192.151,9773.736,9799.463,9636.41,9992.958,10126.916,10222.836,10596.048,10742.182,10520.73,10640.357,11033.546,11072.59,11276.402,11995.217,12396.947,13060.52,5435.149,5383.607,5251.563,5172.483,5115.149,5088.183,5051.195,5116.978,5332.014,5246.424,5333.158,5519.267,5651.931,5813.394,6081.836,6268.202,6504.218,351050,349721,342570,342885,343488,345425,350046,352390,0.22478484566379017,0.3321854544287211,0.44302969990748875,19034,5151,965,423,2003,2598,8365,12.1,10.9,10.9,10.9,21.7,10.8
05154,4375.491,4593.978,4817.285,4965.886,4993.87,5053.424,5197.264,5279.366,5557.821,5926.509,5774.212,5841.001,5880.87,6132.434,6573.367,7209.833,6928.886,6850.233,7347.791,7536.457,7909.21,8281.069,8461.843,8920.331,3045.746,3073.162,3122.161,3139.593,3162.796,3133.034,3150.993,3168.429,3259.657,3285.903,3359.125,3542.805,3727.434,3864.414,3983.08,4173.871,4391.778,308090,307807,301171,301977,302698,304963,310337,310329,0.628963184701102,0.17138832316131156,0.19965181451813854,8102,1039,562,151,932,1724,3019,5.8,5.3,5,5.6,12.2,4.7
05158,11832.84,12295.955,12223.173,12533.971,12782.797,13155.897,13289.637,13335.736,13797.574,13811.653,13839.027,14167.886,14870.086,15221.584,16644.436,17075.418,16305.833,16444.553,17263.458,17121.438,16969.522,17596.219,18104.606,18848.22,7386.961,7501.866,7618.988,7551.111,7659.62,7766.731,7893.557,8030.632,8356.082,8315.851,8582.396,8846.34,9150.081,9247.978,9657.373,9857.014,10261.06,496445,495155,477919,477397,476633,477760,483279,484770,0.3319407758414996,0.29670893176328755,0.3713481993729305,16637,3690,887,228,1357,2965,7635,7.4,6.6,6.7,6.6,15.3,5.5
05162,8975.913,9364.011,10237.112,10481.591,10314.767,11328.768,11353.575,11423.079,12519.72,13096.355,13079.234,14059.94,14139.772,14492.807,15278.027,15473.564,15223.389,15437.873,15700.265,16613.523,16713.305,17102.709,17958.824,17936.113,5886.243,5882.071,6001.313,6000.726,6009.325,6090.374,6166.067,6353.25,6484.1,6597.789,6719.592,7020.37,7273.043,7381.652,7779.386,7926.116,8165.183,443112,443286,437732,439225,440602,442522,450026,447431,0.4842990171310469,0.2023923565306258,0.3133086263383273,14130,2893,942,200,1206,2663,5493,7,6.3,6.2,6.4,13.6,5.3
05166,4931.85,5257.541,5311.661,5607.867,5735.254,5833.904,5993.618,6236.949,6287.303,6265.288,6288.877,6601.063,6686.311,6704.563,7001.316,7421.639,7074.545,7097.917,7368.269,7444.604,7578.235,7981.344,8188.869,8383.48,3283.959,3329.003,3355.847,3360.716,3437.714,3384.094,3308.166,3342.45,3430.539,3417.312,3481.128,3634.868,3705.489,3762.003,3925.226,3991.577,4095.978,301797,300417,295982,295448,294921,295067,297661,298422,0.5549658141301596,0.19046847303114714,0.2545690892208998,10835,1493,793,216,1115,2046,4106,7.8,7,7,7.1,14.5,6.6
05170,7253.816,7410.644,7780.78,7558.319,7637.125,7854.357,8032.83,8247.099,8389.324,8805.411,8710.097,9137.659,9457.773,9634.025,9843.073,10818.791,10497.763,10723.17,11152.424,11455.987,11838.861,12244.194,12485.77,12762.769,4641.146,4706.042,4713.1,4723.674,4829.287,4757.014,4741.596,4798.78,4932.224,5046.461,5200.375,5452.147,5612.805,5784.352,5948.498,6128.557,6298.434,470364,468619,459740,458329,457033,457244,462664,461715,0.37953255621509974,0.3293934437979319,0.2910761719216627,16889,2540,1271,282,1811,2590,6589,8,7.2,7,7.5,17.3,7
05314,14442.907,15527.764,15810.233,15468.139,15895.188,16468.752,16505.192,16739.475,17240.049,20480.93,17211.61,17628.516,17687.963,19742.9,20636.519,21648.626,22472.805,22020.924,22142.189,21061.794,22596.046,20933.102,21488.624,22824.416,7659.63,7763.454,7810.254,7961.253,7958.488,8011.378,8109.892,8328.069,8802.093,9025.91,9167.9,9450.174,9779.448,9867.882,10270.456,10338.518,10896.988,319841,324899,307530,309869,311287,313958,318809,322125,0.38976665085932005,0.22005461710790966,0.39017873203277026,10181,2544,630,167,892,1417,4152,7.2,6.6,7.1,6,13.6,6.1
05315,35899.351,38372.114,39936.287,39697.528,41207.213,42088.757,42558.599,41788.655,44212.588,43776.922,43655.971,44823.919,44179.796,47082.095,49965.254,48197.635,48155.205,49647.024,50514.034,51644.368,53516.335,57094.387,62101.656,63462.502,22504.515,22847.913,23635.794,23133.94,23116.324,23110.085,23251.283,23651.312,24744.682,25098.617,25508.601,26766.031,28039.723,28807.187,30278.16,31322.604,32726.542,998105,1007119,1013665,1024373,1034175,1046680,1060582,1075935,0.3835678954040417,0.16642091919166813,0.45001118540429025,49544,15373,2718,781,3963,6789,22148,10.6,9.6,10,9.1,18.7,7.8
05316,6133.933,5960.255,6512.842,6728.489,6296.819,6558.698,6013.307,6921.814,6451.649,7021.803,7030.718,7149.487,6811.622,6473.65,6920.389,6639.149,6065.178,6780.027,7190.971,7094.557,6733.875,7057.939,7185.479,7605.155,3021.489,3034.745,3010.674,2958.659,2999.212,2953.246,2924.212,3004.062,3036.15,3087.907,3276.137,3457.102,3576.195,3777.12,3821.774,3762.735,3934.085,160593,160772,159373,159926,160819,161540,163487,163113,0.39056760428722387,0.22544406984350626,0.38398832586926984,6265,1548,397,129,771,1057,2259,8.6,7.7,7.6,7.9,16.6,9
05358,4595.948,4890.943,4954.807,5028.195,5094.908,5139.908,5270.239,5478.859,5370.286,5406.054,5446.393,5642.517,5657.608,5900.499,6068.174,6423.973,6172.637,6279.772,6508.662,6683.886,6781.62,6886.989,7092.332,7349.772,2954.347,2967.543,2975.51,3045.326,3050.451,3033.021,3060.05,3090.354,3173.866,3169.661,3240.679,3427.741,3489.931,3520.871,3667.566,3713.636,3849.757,268637,267712,258524,258651,258385,259073,262828,262072,0.607520482300201,0.13430592054413357,0.25817746174060907,10615,1648,595,292,1370,1385,4559,8.8,8,7.8,8.1,17.8,9
05362,8708.928,9589.767,9877.091,10500.648,10611.899,10838.511,10279.284,10413.68,10720.402,10899.217,11352.749,11530.329,11768.586,12312.865,12881.456,12856.915,12738.02,12739.162,13533.914,14322.24,14532.575,14831.454,15838.095,16412.677,5180.819,5224.277,5227.634,5208.155,5275.521,5265.932,5343.035,5461.166,5606.252,5738.268,5921.581,6255.654,6512.244,6519.328,6626.52,6800.154,7071.924,464018,464130,452792,454792,456602,459448,466657,465549,0.5088502239133227,0.17050412611790552,0.32064786473952084,17958,3707,1120,338,1888,3195,7967,8.5,7.7,7.6,7.8,16.6,7.5
05366,2963.247,3126.078,3251.914,3326.453,3312.465,3378.386,3492.768,3601.262,3602.38,3767.528,3973.871,4039.684,4061.735,4189.585,4453.479,4419.151,4115.249,4265.331,4441.592,4444.287,4598.968,4677.141,4693.934,5005.523,1890.777,1913.018,1916.652,1933.1,1948.783,1946.478,1977.974,1990.204,2036.445,2048.106,2136.976,2226.375,2274.733,2327.126,2412.267,2414.134,2589.243,192088,190962,187801,187724,187437,188158,191165,191202,0.6395338937958923,0.14567947217196978,0.21478131318505905,6123,603,366,128,707,1172,2255,7.1,6.4,6.2,6.6,14.6,6.3
05370,3196.37,3336.523,3438.619,3550.512,3620.926,3762.563,3674.602,3876.531,3947.09,4147.101,4173.442,4272.342,4438.222,4467.779,4699.897,4788.778,4653.318,4711.307,5025.477,5352.532,5569.481,5752.323,5929.369,6177.207,1923.211,1972.912,2015.697,2033.894,2047.834,2029.318,2033.326,2110.108,2183.081,2202.599,2321.495,2444.731,2617.313,2748.347,2890.45,2955.004,3093.38,255158,254936,248161,247827,248233,249310,252527,252651,0.614621153202961,0.17017984292455302,0.215199003872486,9556,1183,544,268,1212,1569,4030,8.4,7.6,7.4,7.9,13.6,7.8
05374,5454.419,5586.744,5750.398,5901.728,6175.686,6288.535,6464.517,6622.046,6828.355,6734.706,6659.606,6836.697,7055.715,7391.178,7960.522,8064.422,7224.496,7621.099,8208.959,8329.842,8459.407,8781.86,9270.606,9572.638,3635.19,3649.962,3664.127,3644.249,3680.116,3681.867,3768.621,3891.543,4058.407,3896.359,3998.782,4182.971,4429.306,4489.426,4662.078,4889.443,5071.913,282636,280840,272287,271332,270290,270618,273452,273139,0.3061451736376923,0.37815326122390674,0.31570156513840103,8909,1334,659,167,963,1718,3547,6.9,6.3,6,6.5,14,5.5
05378,4430.421,4610.416,4621.582,4831.945,4994.818,5102.956,5186.393,5419.959,5378.269,5488.273,5472.992,5445.09,5709.942,5679.061,5877.077,5916.57,5778.561,5827.15,6208.461,6298.017,6405.683,6750.661,6916.955,7262.441,2588.716,2696.208,2714.071,2710.339,2696.542,2690.756,2710.454,2746.067,2896.195,2904.154,2982.706,3119.716,3219.409,3267.403,3446.926,3548.473,3688.605,277214,276927,277816,277997,278440,279497,282729,283304,0.39778131661532157,0.2647933195055054,0.3374217691232031,8700,1625,570,110,789,1725,3866,6.9,6.2,6.3,6.1,15.9,5.5
05382,8672.549,9299.972,9528.3,9924.146,10032.334,10549.271,10530.173,10934.716,10859.997,11341.823,11948.418,12008.823,12380.299,12419.957,13182.965,13854.244,13438.947,14019.647,14857.219,15243.262,15878.644,16525.219,16654.821,16459.947,5324.937,5421.373,5466.683,5504.954,5572.192,5504.838,5473.379,5580.32,5838.176,5912.663,6165.282,6282.859,6522.62,6617.751,6859.047,7169.03,7549.967,598407,598736,579594,580588,582280,585781,596213,597854,0.46181076762380413,0.2299983398241597,0.30819089255203613,16330,3063,1001,361,1908,2879,5630,6.1,5.5,5.7,5.3,13.7,5.7
05334,10996.278,11618.287,12209.053,12442.627,13275.708,13637.505,13876.165,13972.304,13736.041,14695.376,14276.63,14914.338,14782.128,14969.697,16010.68,16285.335,15886.696,16541.338,16961.236,17760.57,17541.272,19032.895,19590.431,20536.787,7881.282,8040.097,8136.366,8128.466,8090.876,7961.713,7956.775,8077.465,8431.513,8434.206,8777.637,9232.284,9521.434,9623.227,10159.273,10465.369,10949.73,566347,565714,541521,542833,545067,547661,553922,552472,0.558915768948465,0.14351381608701133,0.29756856145137495,24931,5734,1466,418,2377,3642,10823,10,9,9.2,8.9,19.6,7.3
05512,1895.336,1959.595,2004.434,1640.107,1734.838,1812.193,1805.723,1835.86,1874.447,1835.543,1798.922,1820.169,1965.148,1982.599,2051.224,2300.789,2187.943,2298.283,2313.016,2429.281,2359.617,2286.936,2395.182,2489.605,1269.397,1268.053,1283.367,1288.128,1316.089,1325.883,1329.495,1336.59,1373.797,1419.477,1460.609,1561.121,1514.869,1576.087,1552.996,1581.269,1600.55,117241,116771,117074,116498,116055,116017,117143,117409,0.5000895056729548,0.21893087604742947,0.2809796182796157,4962,920,258,97,561,698,1940,9.4,8.5,8.8,8.1,22.4,9
05513,4668.618,5015.432,5313.174,5610.685,6001.659,5856.733,5785.928,6219.396,6106.453,5878.056,5886.446,6216.357,6315.714,6754.251,7178.438,7185.306,6788.064,7503.698,7537.884,7544.886,7524.553,7352.693,7522.754,7656.326,3083.748,3123.021,3096.558,3064.873,3086.565,3111.572,3089.161,3162.426,3264.475,3444.284,3578.817,3676.755,3842.268,3845.953,3984.614,4048.617,4141.175,259744,257981,257994,257607,257850,257651,260368,262528,0.3367675815215291,0.30060749866674913,0.3626249198117218,17615,4091,993,344,1806,2260,8059,15.7,14.2,14.1,14.4,28.1,12.8
05515,9979.914,10666.977,11134.72,11212.279,11444.795,11784.102,12229.039,12358.925,12771.32,13031.411,13474.136,13955.545,14202.178,15010.916,15645.185,16426.267,14484.103,14643.119,14979.767,15294.132,15886.591,16507.986,16989.069,17603.162,5757.971,5909.432,6189.847,6100.131,6308.391,6205.574,6256.012,6418.608,6637.122,6837.453,7023.937,7317.996,7693.256,7852.556,8309.585,8548.837,8986.382,275543,279803,293393,296599,299708,302178,310039,311846,0.5125010359974583,0.2148209796391966,0.272677984363345,8658,1494,519,120,778,1269,2866,6.5,5.9,6.6,5.3,14.5,4.6
05554,6238.102,6536.584,6823.504,7121.164,7360.33,7496.838,7789.37,8009.83,8135.594,8081.722,8128.815,8421.44,8649.029,9039.702,9577.79,10052.437,9751.467,10345.374,10958.008,11227.461,11533.979,12015.374,12599.614,13057.399,4460.45,4494.886,4468.4,4452.479,4478.173,4434.786,4475.894,4649.937,4867.115,4884.435,5055.607,5313.753,5605.964,5765.49,6036.538,6260.503,6518.963,369666,369633,364093,363819,364271,365191,369666,369226,0.7050624733680637,0.1303597201413039,0.1645750573875273,8256,1035,634,150,900,1708,3380,4.6,4.2,3.7,4.8,13.3,3.2
05558,3254.346,3468.259,3610.72,3760.363,3786.871,3796.432,3839.997,3982.402,4068.318,4034,4152.949,4262.603,4408.366,4542.82,4937.335,4724.654,4713.209,4832.686,5108.794,5295.605,5371.472,5525.597,5659.989,5987.197,2058.978,2095.961,2098.144,2101.524,2107.436,2090.181,2131.597,2180.079,2215.964,2243.032,2335.13,2438.736,2557.087,2626.875,2737.95,2813.451,2936.821,220261,219784,215031,215087,215282,215996,218401,219019,0.6712345948557387,0.1675856718802986,0.16117973326396276,3665,334,233,69,452,794,1032,3.5,3.2,3.1,3.3,11.7,3.2
05562,9467.773,9849.339,10492.066,9526.754,9662.244,9868.369,9991.399,10262.284,11090.744,11296.917,11103.911,11968.37,11938.144,12142.299,12579.15,13434.849,13196.109,13909.458,14549.454,14472.214,14608.597,15011.698,15127.379,15117.665,6678.275,6452.291,6490.388,6598.444,6689.967,6587.886,6537.313,6536.837,6675.493,6792.23,6939.01,7321.428,7672.499,7706.791,7988.68,7944.514,7821.846,632535,628817,617831,615778,613878,613092,617807,617195,0.42169452777123,0.2848371441210755,0.29346832810769446,33681,6148,1599,576,3520,5090,16397,11.9,10.7,10.6,10.9,27.2,10.3
05566,7013.123,7336.294,7632.87,7690.895,7866.913,7949.389,8192.653,8600.685,8714.677,8847.532,8966.99,9227.877,9512.751,9991.271,10778.569,10899.598,10367.603,10940.023,11624.323,11876.204,12058.768,12641.103,13168.278,13745.303,4675.653,4772.043,4826.901,4857.199,4914.686,4902.78,5000.69,5117.254,5276.552,5382.795,5548.075,5887.342,6111.353,6314.165,6526.291,6727.807,7053.98,443643,443357,433820,434170,434481,437127,443374,444409,0.5751200828300577,0.24297893044996183,0.18190329267927105,10601,1581,832,190,1217,1948,3255,5,4.6,4.3,4.8,16.2,4.3
05570,4767.829,5157.247,5466.298,5436.772,5505.635,5494.409,5722.883,5852.032,5810.934,5952.2,6098.144,6213.606,6256.463,6459.464,7003.832,7019.258,6921.423,7018.476,7403.052,7627.19,7883.543,7954.342,8104.742,8495.497,3520.86,3471.442,3215.142,3214.984,3228.953,3191.922,3259.792,3386.821,3534.845,3508.151,3550.631,3751.292,3874.162,3948.867,4150.775,4245.921,4401.903,279003,278145,272985,272832,272623,273412,277431,277744,0.5906310219872238,0.1886154960014919,0.2207534820112843,7882,1440,527,126,828,1401,3002,6,5.4,5.2,5.7,17.9,4.8
05711,7800.724,7962.08,8138.249,8133.7,8243.801,8520.346,8593.042,8854.374,9249.504,9095.08,9130.543,9234.918,9504.828,9631.129,10372.606,10480.835,10251.084,10448.329,11082.05,11340.47,11704.991,12169.468,12444.386,12860.112,5353.667,5514.092,5482.751,5456.115,5472.785,5521.107,5565.205,5657.03,5853.563,5887.192,5983.101,6295.512,6510.789,6705.055,7019.519,7170.473,7454.695,323084,323270,327199,328314,328864,329782,333090,333451,0.1627466576926607,0.4124942637745893,0.42475907853275,15227,4082,607,252,1506,2148,5980,10.4,9.4,9.6,9.3,21.2,8.6
05754,8209.593,8982.782,9263.398,9527.708,9746.58,10084.599,10304.414,10501.447,10861.717,10853.136,10746.105,11167.809,11473.872,12178.842,13044.734,13239.928,12778.314,13349.795,14351.431,14685.808,15279.868,15872.199,15954.797,16625.862,5336.938,5448.336,5458.996,5463.578,5484.493,5515.869,5641.607,5895.027,6163.265,6154.163,6289.579,6608.969,6962.503,7042.051,7379.616,7655.487,8051.958,353514,353766,350814,351624,352334,354463,360642,361828,0.38837109754009475,0.31354945493978653,0.29807659380172363,8720,1686,459,128,961,1553,2909,5.2,4.7,4.3,5,12.5,4.4
05758,5294.693,5575.905,5809.14,5768.863,5883.885,6095.562,6173.834,6306.941,6320.265,6497.446,6574.614,6606.457,6731.404,6646.489,6939.176,6912.711,6702.014,6803.55,7081.604,7289.193,7608.377,7813.018,8067.413,8273.557,3411.98,3428.357,3417.976,3399.29,3370.097,3375.866,3349.336,3412.533,3513.579,3454.166,3513.111,3678.166,3865.653,3986.162,4119.572,4198.285,4338.102,250247,249020,249947,249147,248988,249219,252122,251074,0.10979082902546429,0.5765923160380368,0.3136168549364988,8013,1285,411,120,863,1508,3007,6.8,6.2,6.2,6.1,17.1,6.1
