,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arbeitslose nach Gemeinden     Jahreszahlen 2012
12061112, Eichwalde,169 ,1 ,9 ,68 ,39 ,5 ,0 ,0 ,2 ,1 ,62 ,0 ,4 ,27 ,21 ,1 ,0 ,0 ,0 ,0 ,107 ,1 ,4 ,41 ,18 ,5 ,0 ,0 ,2 ,1 
12061164," Golßen, Stadt",103 ,1 ,8 ,43 ,28 ,2 ,0 ,0 ,0 ,0 ,45 ,0 ,4 ,21 ,17 ,0 ,0 ,0 ,0 ,0 ,58 ,1 ,4 ,22 ,11 ,2 ,0 ,0 ,0 ,0 
12061192, Groß Köris,71 ,0 ,6 ,27 ,19 ,1 ,0 ,0 ,0 ,0 ,29 ,0 ,3 ,14 ,10 ,0 ,0 ,0 ,0 ,0 ,42 ,0 ,3 ,14 ,10 ,1 ,0 ,0 ,0 ,0 
12061216, Halbe,101 ,1 ,7 ,36 ,20 ,1 ,0 ,0 ,0 ,0 ,32 ,0 ,4 ,14 ,8 ,0 ,0 ,0 ,0 ,0 ,69 ,1 ,3 ,22 ,11 ,1 ,0 ,0 ,0 ,0 
12061217, Heidesee,219 ,2 ,12 ,85 ,48 ,2 ,0 ,0 ,0 ,0 ,82 ,0 ,7 ,39 ,25 ,1 ,0 ,0 ,0 ,0 ,136 ,2 ,5 ,46 ,22 ,1 ,0 ,0 ,0 ,0 
12061219, Heideblick,151 ,2 ,15 ,55 ,36 ,1 ,0 ,0 ,0 ,0 ,71 ,1 ,8 ,30 ,22 ,0 ,0 ,0 ,0 ,0 ,80 ,2 ,7 ,24 ,14 ,1 ,0 ,0 ,0 ,0 
12061224, Jamlitz,32 ,0 ,1 ,16 ,8 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,0 ,6 ,5 ,0 ,0 ,0 ,0 ,0 ,22 ,0 ,0 ,10 ,4 ,0 ,0 ,0 ,0 ,0 
12061244, Kasel-Golzig,29 ,0 ,3 ,14 ,8 ,0 ,0 ,0 ,0 ,0 ,14 ,0 ,3 ,9 ,6 ,0 ,0 ,0 ,0 ,0 ,14 ,0 ,1 ,5 ,3 ,0 ,0 ,0 ,0 ,0 
12061260," Königs Wusterhausen, Stadt","1,556 ",18 ,136 ,524 ,309 ,80 ,1 ,3 ,19 ,8 ,372 ,4 ,36 ,167 ,123 ,11 ,0 ,1 ,2 ,1 ,"1,184 ",15 ,100 ,357 ,186 ,70 ,1 ,2 ,16 ,7 
12061265, Krausnick-Groß Wasserburg,16 ,0 ,2 ,8 ,5 ,0 ,0 ,0 ,0 ,0 ,7 ,0 ,1 ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,1 ,5 ,4 ,0 ,0 ,0 ,0 ,0 
12061308," Lieberose, Stadt",100 ,0 ,6 ,52 ,25 ,1 ,0 ,0 ,0 ,0 ,25 ,0 ,4 ,13 ,7 ,0 ,0 ,0 ,0 ,0 ,75 ,0 ,2 ,40 ,18 ,1 ,0 ,0 ,0 ,0 
12061316," Lübben (Spreewald), Stadt",759 ,7 ,62 ,258 ,153 ,30 ,0 ,1 ,10 ,3 ,179 ,2 ,28 ,77 ,60 ,1 ,0 ,0 ,0 ,0 ,580 ,4 ,34 ,180 ,93 ,29 ,0 ,0 ,9 ,3 
12061320," Luckau, Stadt",437 ,3 ,47 ,171 ,103 ,9 ,0 ,0 ,1 ,1 ,194 ,1 ,21 ,93 ,64 ,2 ,0 ,0 ,1 ,0 ,244 ,2 ,26 ,78 ,39 ,7 ,0 ,0 ,1 ,1 
12061328," Märkisch Buchholz, Stadt",38 ,0 ,2 ,11 ,5 ,0 ,0 ,0 ,0 ,0 ,12 ,0 ,2 ,6 ,4 ,0 ,0 ,0 ,0 ,0 ,26 ,0 ,1 ,5 ,2 ,0 ,0 ,0 ,0 ,0 
12061329, Märkische Heide,153 ,2 ,13 ,74 ,42 ,1 ,0 ,0 ,0 ,0 ,71 ,1 ,10 ,33 ,24 ,0 ,0 ,0 ,0 ,0 ,82 ,1 ,3 ,42 ,18 ,1 ,0 ,0 ,0 ,0 
12061332," Mittenwalde, Stadt",261 ,2 ,18 ,96 ,57 ,6 ,0 ,1 ,1 ,0 ,90 ,1 ,9 ,37 ,25 ,3 ,0 ,0 ,0 ,0 ,172 ,1 ,9 ,59 ,32 ,3 ,0 ,0 ,1 ,0 
12061344, Münchehofe,18 ,0 ,1 ,10 ,6 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,1 ,4 ,2 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,0 ,7 ,4 ,0 ,0 ,0 ,0 ,0 
12061352, Neu Zauche,44 ,0 ,3 ,20 ,9 ,0 ,0 ,0 ,0 ,0 ,22 ,0 ,1 ,13 ,7 ,0 ,0 ,0 ,0 ,0 ,22 ,0 ,2 ,7 ,2 ,0 ,0 ,0 ,0 ,0 
12061405, Rietzneuendorf-Staakow,25 ,0 ,1 ,12 ,9 ,2 ,0 ,0 ,1 ,1 ,13 ,0 ,0 ,8 ,6 ,0 ,0 ,0 ,0 ,0 ,11 ,0 ,1 ,4 ,4 ,1 ,0 ,0 ,0 ,0 
12061428, Schlepzig,11 ,0 ,0 ,7 ,7 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,3 ,3 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,4 ,4 ,0 ,0 ,0 ,0 ,0 
12061433, Schönefeld,491 ,5 ,36 ,152 ,87 ,61 ,0 ,4 ,12 ,5 ,123 ,2 ,15 ,47 ,34 ,6 ,0 ,0 ,1 ,0 ,368 ,3 ,21 ,106 ,53 ,55 ,0 ,3 ,12 ,5 
12061435, Schönwald,49 ,0 ,3 ,16 ,6 ,0 ,0 ,0 ,0 ,0 ,15 ,0 ,1 ,5 ,2 ,0 ,0 ,0 ,0 ,0 ,34 ,0 ,2 ,11 ,4 ,0 ,0 ,0 ,0 ,0 
12061444, Schulzendorf,159 ,1 ,9 ,65 ,40 ,3 ,0 ,0 ,0 ,0 ,76 ,0 ,6 ,38 ,28 ,1 ,0 ,0 ,0 ,0 ,83 ,0 ,3 ,27 ,11 ,2 ,0 ,0 ,0 ,0 
12061448, Schwerin,25 ,1 ,2 ,13 ,8 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,1 ,6 ,4 ,0 ,0 ,0 ,0 ,0 ,16 ,0 ,1 ,7 ,4 ,0 ,0 ,0 ,0 ,0 
12061450, Schwielochsee,64 ,0 ,2 ,32 ,24 ,0 ,0 ,0 ,0 ,0 ,24 ,0 ,1 ,13 ,10 ,0 ,0 ,0 ,0 ,0 ,40 ,0 ,1 ,19 ,15 ,0 ,0 ,0 ,0 ,0 
12061470, Spreewaldheide,25 ,0 ,0 ,7 ,5 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,0 ,4 ,2 ,0 ,0 ,0 ,0 ,0 ,17 ,0 ,0 ,3 ,2 ,0 ,0 ,0 ,0 ,0 
12061471, Steinreich,21 ,1 ,2 ,12 ,9 ,2 ,0 ,0 ,1 ,1 ,12 ,1 ,1 ,7 ,5 ,1 ,0 ,0 ,0 ,0 ,10 ,0 ,1 ,5 ,4 ,1 ,0 ,0 ,1 ,1 
12061476, Straupitz,57 ,0 ,4 ,22 ,12 ,2 ,0 ,0 ,0 ,0 ,17 ,0 ,2 ,7 ,4 ,0 ,0 ,0 ,0 ,0 ,40 ,0 ,2 ,16 ,8 ,2 ,0 ,0 ,0 ,0 
12061492," Teupitz, Stadt",60 ,1 ,4 ,21 ,9 ,0 ,0 ,0 ,0 ,0 ,16 ,0 ,2 ,5 ,3 ,0 ,0 ,0 ,0 ,0 ,45 ,0 ,2 ,16 ,6 ,0 ,0 ,0 ,0 ,0 
12061510, Unterspreewald,38 ,0 ,2 ,14 ,9 ,0 ,0 ,0 ,0 ,0 ,16 ,0 ,1 ,7 ,5 ,0 ,0 ,0 ,0 ,0 ,22 ,0 ,0 ,7 ,4 ,0 ,0 ,0 ,0 ,0 
12061540, Wildau,321 ,3 ,32 ,106 ,66 ,8 ,0 ,0 ,2 ,1 ,87 ,1 ,14 ,34 ,27 ,2 ,0 ,0 ,1 ,1 ,234 ,2 ,18 ,71 ,39 ,5 ,0 ,0 ,1 ,0 
12061572, Zeuthen,220 ,1 ,14 ,89 ,58 ,4 ,0 ,0 ,0 ,0 ,98 ,1 ,12 ,47 ,35 ,1 ,0 ,0 ,0 ,0 ,122 ,0 ,2 ,42 ,23 ,2 ,0 ,0 ,0 ,0 
12062, Elbe-Elster,"7,652 ",89 ,640 ,"3,083 ","1,807 ",118 ,2 ,4 ,26 ,16 ,"2,264 ",20 ,252 ,"1,083 ",741 ,22 ,1 ,2 ,4 ,2 ,"5,388 ",69 ,388 ,"1,999 ","1,066 ",96 ,1 ,2 ,22 ,13 
12062024," Bad Liebenwerda, Stadt",572 ,4 ,46 ,204 ,121 ,5 ,0 ,0 ,2 ,0 ,186 ,2 ,21 ,77 ,53 ,1 ,0 ,0 ,1 ,0 ,386 ,2 ,25 ,126 ,68 ,4 ,0 ,0 ,1 ,0 
12062088, Crinitz,71 ,1 ,6 ,32 ,17 ,0 ,0 ,0 ,0 ,0 ,25 ,1 ,5 ,11 ,8 ,0 ,0 ,0 ,0 ,0 ,45 ,1 ,1 ,21 ,9 ,0 ,0 ,0 ,0 ,0 
12062092," Doberlug-Kirchhain, Stadt",699 ,11 ,63 ,259 ,146 ,7 ,0 ,0 ,2 ,2 ,188 ,4 ,24 ,82 ,59 ,0 ,0 ,0 ,0 ,0 ,510 ,7 ,39 ,177 ,87 ,6 ,0 ,0 ,2 ,1 
12062124," Elsterwerda, Stadt",620 ,4 ,36 ,238 ,125 ,16 ,0 ,0 ,3 ,2 ,132 ,1 ,12 ,61 ,43 ,3 ,0 ,0 ,0 ,0 ,489 ,3 ,24 ,177 ,82 ,14 ,0 ,0 ,3 ,2 
12062128," Falkenberg/Elster, Stadt",500 ,5 ,42 ,193 ,105 ,7 ,0 ,0 ,3 ,2 ,135 ,1 ,13 ,64 ,44 ,1 ,0 ,0 ,0 ,0 ,365 ,4 ,29 ,129 ,61 ,7 ,0 ,0 ,3 ,2 
12062134, Fichtwald,34 ,0 ,3 ,20 ,16 ,0 ,0 ,0 ,0 ,0 ,23 ,0 ,2 ,14 ,10 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,1 ,5 ,5 ,0 ,0 ,0 ,0 ,0 
12062140," Finsterwalde, Stadt","1,575 ",29 ,185 ,531 ,324 ,35 ,2 ,3 ,8 ,5 ,275 ,4 ,42 ,119 ,90 ,4 ,1 ,1 ,1 ,1 ,"1,299 ",25 ,142 ,412 ,233 ,31 ,1 ,2 ,7 ,4 
12062177, Gorden-Staupitz,57 ,0 ,3 ,26 ,18 ,1 ,0 ,0 ,0 ,0 ,27 ,0 ,3 ,16 ,14 ,0 ,0 ,0 ,0 ,0 ,30 ,0 ,0 ,10 ,5 ,1 ,0 ,0 ,0 ,0 
12062196, Gröden,86 ,0 ,3 ,36 ,22 ,0 ,0 ,0 ,0 ,0 ,32 ,0 ,2 ,15 ,10 ,0 ,0 ,0 ,0 ,0 ,54 ,0 ,0 ,20 ,12 ,0 ,0 ,0 ,0 ,0 
12062208, Großthiemig,51 ,0 ,2 ,24 ,15 ,0 ,0 ,0 ,0 ,0 ,28 ,0 ,2 ,10 ,7 ,0 ,0 ,0 ,0 ,0 ,23 ,0 ,0 ,14 ,8 ,0 ,0 ,0 ,0 ,0 
12062219, Heideland,23 ,0 ,2 ,12 ,8 ,0 ,0 ,0 ,0 ,0 ,15 ,0 ,1 ,9 ,6 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,1 ,3 ,2 ,0 ,0 ,0 ,0 ,0 
12062224," Herzberg (Elster), Stadt",787 ,10 ,73 ,326 ,193 ,24 ,0 ,0 ,5 ,3 ,234 ,1 ,25 ,116 ,77 ,4 ,0 ,0 ,1 ,0 ,554 ,10 ,47 ,210 ,116 ,20 ,0 ,0 ,4 ,3 
12062232, Hirschfeld,69 ,0 ,4 ,40 ,22 ,0 ,0 ,0 ,0 ,0 ,29 ,0 ,3 ,16 ,12 ,0 ,0 ,0 ,0 ,0 ,40 ,0 ,1 ,23 ,11 ,0 ,0 ,0 ,0 ,0 
12062237, Hohenbucko,36 ,0 ,4 ,20 ,9 ,0 ,0 ,0 ,0 ,0 ,21 ,0 ,4 ,14 ,8 ,0 ,0 ,0 ,0 ,0 ,15 ,0 ,0 ,6 ,1 ,0 ,0 ,0 ,0 ,0 
12062240, Hohenleipisch,132 ,2 ,9 ,64 ,38 ,2 ,0 ,0 ,0 ,0 ,54 ,1 ,7 ,24 ,17 ,0 ,0 ,0 ,0 ,0 ,77 ,1 ,3 ,39 ,21 ,2 ,0 ,0 ,0 ,0 
12062282, Kremitzaue,38 ,1 ,2 ,19 ,16 ,1 ,0 ,0 ,0 ,0 ,22 ,0 ,2 ,11 ,10 ,0 ,0 ,0 ,0 ,0 ,16 ,0 ,1 ,8 ,6 ,1 ,0 ,0 ,0 ,0 
12062289, Lebusa,41 ,0 ,4 ,20 ,14 ,0 ,0 ,0 ,0 ,0 ,17 ,0 ,3 ,6 ,4 ,0 ,0 ,0 ,0 ,0 ,24 ,0 ,1 ,14 ,11 ,0 ,0 ,0 ,0 ,0 
12062293, Lichterfeld-Schacksdorf,64 ,2 ,7 ,26 ,13 ,1 ,0 ,0 ,0 ,0 ,20 ,0 ,4 ,11 ,7 ,0 ,0 ,0 ,0 ,0 ,44 ,1 ,4 ,14 ,6 ,0 ,0 ,0 ,0 ,0 
12062333, Massen-Niederlausitz,106 ,1 ,10 ,44 ,28 ,1 ,0 ,0 ,0 ,0 ,50 ,0 ,6 ,25 ,15 ,1 ,0 ,0 ,0 ,0 ,56 ,1 ,4 ,18 ,12 ,0 ,0 ,0 ,0 ,0 
12062336, Merzdorf,50 ,0 ,3 ,26 ,16 ,0 ,0 ,0 ,0 ,0 ,30 ,0 ,2 ,14 ,11 ,0 ,0 ,0 ,0 ,0 ,20 ,0 ,1 ,12 ,6 ,0 ,0 ,0 ,0 ,0 
12062341," Mühlberg/Elbe, Stadt",308 ,2 ,21 ,133 ,81 ,1 ,0 ,0 ,0 ,0 ,98 ,0 ,9 ,50 ,37 ,1 ,0 ,0 ,0 ,0 ,210 ,2 ,12 ,83 ,44 ,0 ,0 ,0 ,0 ,0 
12062372, Plessa,181 ,0 ,11 ,90 ,50 ,1 ,0 ,0 ,0 ,0 ,64 ,0 ,9 ,32 ,20 ,0 ,0 ,0 ,0 ,0 ,116 ,0 ,3 ,58 ,31 ,1 ,0 ,0 ,0 ,0 
12062410, Röderland,201 ,1 ,12 ,109 ,66 ,0 ,0 ,0 ,0 ,0 ,85 ,0 ,9 ,46 ,29 ,0 ,0 ,0 ,0 ,0 ,116 ,0 ,2 ,63 ,37 ,0 ,0 ,0 ,0 ,0 
12062417, Rückersdorf,124 ,2 ,8 ,46 ,23 ,0 ,0 ,0 ,0 ,0 ,32 ,0 ,2 ,17 ,10 ,0 ,0 ,0 ,0 ,0 ,91 ,2 ,6 ,29 ,13 ,0 ,0 ,0 ,0 ,0 
12062425, Sallgast,89 ,1 ,6 ,34 ,21 ,1 ,0 ,0 ,0 ,0 ,30 ,0 ,2 ,15 ,10 ,0 ,0 ,0 ,0 ,0 ,60 ,1 ,4 ,18 ,11 ,1 ,0 ,0 ,0 ,0 
12062440, Schilda,27 ,0 ,0 ,15 ,6 ,0 ,0 ,0 ,0 ,0 ,13 ,0 ,0 ,8 ,4 ,0 ,0 ,0 ,0 ,0 ,14 ,0 ,0 ,8 ,2 ,0 ,0 ,0 ,0 ,0 
12062445," Schlieben, Stadt",196 ,1 ,15 ,96 ,56 ,3 ,0 ,0 ,2 ,1 ,64 ,0 ,7 ,34 ,24 ,0 ,0 ,0 ,0 ,0 ,133 ,1 ,7 ,62 ,31 ,3 ,0 ,0 ,2 ,1 
12062453, Schönborn,122 ,1 ,7 ,58 ,32 ,6 ,0 ,0 ,0 ,0 ,45 ,0 ,3 ,24 ,15 ,6 ,0 ,0 ,0 ,0 ,77 ,1 ,4 ,33 ,18 ,0 ,0 ,0 ,0 ,0 
12062461," Schönewalde, Stadt",176 ,1 ,7 ,74 ,49 ,1 ,0 ,0 ,0 ,0 ,81 ,0 ,6 ,39 ,25 ,1 ,0 ,0 ,0 ,0 ,96 ,0 ,1 ,36 ,24 ,0 ,0 ,0 ,0 ,0 
12062464, Schraden,19 ,0 ,1 ,10 ,7 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,0 ,5 ,3 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,1 ,5 ,4 ,0 ,0 ,0 ,0 ,0 
12062469," Sonnewalde, Stadt",203 ,3 ,11 ,84 ,49 ,3 ,0 ,0 ,0 ,0 ,67 ,1 ,5 ,32 ,20 ,0 ,0 ,0 ,0 ,0 ,136 ,2 ,6 ,52 ,28 ,3 ,0 ,0 ,0 ,0 
12062492, Tröbitz,53 ,1 ,7 ,21 ,12 ,0 ,0 ,0 ,0 ,0 ,13 ,0 ,4 ,4 ,3 ,0 ,0 ,0 ,0 ,0 ,39 ,1 ,3 ,17 ,10 ,0 ,0 ,0 ,0 ,0 
12062500," Uebigau-Wahrenbrück, Stadt",344 ,3 ,28 ,153 ,88 ,2 ,0 ,0 ,1 ,1 ,118 ,0 ,15 ,60 ,38 ,0 ,0 ,0 ,0 ,0 ,226 ,2 ,14 ,94 ,50 ,2 ,0 ,0 ,1 ,1 
12063, Havelland,"7,486 ",93 ,694 ,"2,797 ","1,580 ",185 ,1 ,6 ,63 ,34 ,"2,490 ",33 ,355 ,"1,077 ",747 ,48 ,0 ,2 ,15 ,10 ,"4,996 ",60 ,339 ,"1,720 ",832 ,137 ,1 ,4 ,48 ,24 
12063036, Brieselang,324 ,10 ,44 ,106 ,69 ,7 ,0 ,0 ,3 ,2 ,180 ,8 ,36 ,66 ,50 ,5 ,0 ,0 ,3 ,2 ,144 ,2 ,8 ,40 ,19 ,2 ,0 ,0 ,0 ,0 
12063056, Dallgow-Döberitz,212 ,4 ,26 ,77 ,44 ,6 ,0 ,0 ,2 ,1 ,118 ,3 ,18 ,46 ,32 ,2 ,0 ,0 ,0 ,0 ,94 ,1 ,8 ,31 ,12 ,4 ,0 ,0 ,2 ,1 
12063080," Falkensee, Stadt","1,170 ",13 ,114 ,391 ,229 ,53 ,0 ,2 ,15 ,9 ,518 ,6 ,75 ,197 ,138 ,19 ,0 ,1 ,5 ,4 ,653 ,7 ,40 ,194 ,92 ,35 ,0 ,1 ,10 ,5 
12063088," Friesack, Stadt",190 ,2 ,17 ,83 ,45 ,1 ,0 ,0 ,0 ,0 ,67 ,0 ,10 ,30 ,21 ,1 ,0 ,0 ,0 ,0 ,123 ,1 ,7 ,53 ,24 ,1 ,0 ,0 ,0 ,0 
12063094, Gollenberg,38 ,0 ,2 ,19 ,9 ,0 ,0 ,0 ,0 ,0 ,11 ,0 ,1 ,6 ,3 ,0 ,0 ,0 ,0 ,0 ,28 ,0 ,2 ,13 ,6 ,0 ,0 ,0 ,0 ,0 
12063112, Großderschau,30 ,0 ,1 ,15 ,11 ,0 ,0 ,0 ,0 ,0 ,14 ,0 ,1 ,8 ,6 ,0 ,0 ,0 ,0 ,0 ,16 ,0 ,0 ,7 ,5 ,0 ,0 ,0 ,0 ,0 
12063134, Havelaue,48 ,0 ,2 ,20 ,10 ,2 ,0 ,0 ,0 ,0 ,15 ,0 ,1 ,7 ,4 ,1 ,0 ,0 ,0 ,0 ,33 ,0 ,1 ,13 ,6 ,1 ,0 ,0 ,0 ,0 
12063142, Wiesenaue,44 ,0 ,5 ,15 ,10 ,1 ,0 ,0 ,0 ,0 ,16 ,0 ,3 ,4 ,2 ,0 ,0 ,0 ,0 ,0 ,29 ,0 ,1 ,11 ,7 ,1 ,0 ,0 ,0 ,0 
12063148," Ketzin/Havel, Stadt",313 ,2 ,30 ,132 ,83 ,6 ,0 ,0 ,2 ,1 ,123 ,1 ,21 ,55 ,45 ,2 ,0 ,0 ,0 ,0 ,190 ,1 ,10 ,77 ,38 ,5 ,0 ,0 ,2 ,1 
12063161, Kleßen-Görne,23 ,0 ,1 ,13 ,6 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,0 ,5 ,3 ,0 ,0 ,0 ,0 ,0 ,14 ,0 ,1 ,8 ,3 ,0 ,0 ,0 ,0 ,0 
12063165, Kotzen,38 ,0 ,1 ,16 ,9 ,0 ,0 ,0 ,0 ,0 ,17 ,0 ,0 ,8 ,6 ,0 ,0 ,0 ,0 ,0 ,21 ,0 ,1 ,8 ,4 ,0 ,0 ,0 ,0 ,0 
12063186, Märkisch Luch,63 ,0 ,3 ,34 ,15 ,1 ,0 ,0 ,1 ,1 ,21 ,0 ,1 ,11 ,8 ,0 ,0 ,0 ,0 ,0 ,42 ,0 ,2 ,23 ,7 ,1 ,0 ,0 ,1 ,1 
12063189, Milower Land,222 ,2 ,11 ,98 ,62 ,1 ,0 ,0 ,1 ,1 ,86 ,1 ,6 ,51 ,35 ,0 ,0 ,0 ,0 ,0 ,136 ,1 ,6 ,48 ,27 ,1 ,0 ,0 ,1 ,1 
12063202, Mühlenberge,55 ,0 ,2 ,31 ,18 ,0 ,0 ,0 ,0 ,0 ,13 ,0 ,1 ,7 ,3 ,0 ,0 ,0 ,0 ,0 ,42 ,0 ,2 ,24 ,15 ,0 ,0 ,0 ,0 ,0 
12063208," Nauen, Stadt","1,199 ",14 ,124 ,404 ,225 ,26 ,1 ,2 ,7 ,3 ,329 ,3 ,50 ,142 ,96 ,5 ,0 ,0 ,1 ,1 ,870 ,12 ,74 ,262 ,129 ,21 ,1 ,1 ,6 ,2 
12063212, Nennhausen,118 ,0 ,7 ,49 ,33 ,2 ,0 ,0 ,0 ,0 ,43 ,0 ,3 ,23 ,16 ,0 ,0 ,0 ,0 ,0 ,75 ,0 ,4 ,26 ,17 ,2 ,0 ,0 ,0 ,0 
12063228, Paulinenaue,63 ,1 ,6 ,18 ,9 ,0 ,0 ,0 ,0 ,0 ,23 ,0 ,4 ,10 ,6 ,0 ,0 ,0 ,0 ,0 ,41 ,0 ,2 ,8 ,3 ,0 ,0 ,0 ,0 ,0 
12063240, Pessin,34 ,1 ,5 ,11 ,7 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,1 ,4 ,3 ,0 ,0 ,0 ,0 ,0 ,24 ,1 ,4 ,7 ,4 ,0 ,0 ,0 ,0 ,0 
12063244," Premnitz, Stadt",555 ,6 ,42 ,234 ,123 ,10 ,0 ,0 ,6 ,3 ,122 ,0 ,14 ,61 ,37 ,0 ,0 ,0 ,0 ,0 ,432 ,5 ,28 ,173 ,86 ,10 ,0 ,0 ,6 ,3 
12063252," Rathenow, Stadt","1,907 ",26 ,175 ,699 ,366 ,47 ,0 ,1 ,15 ,6 ,426 ,5 ,67 ,195 ,133 ,5 ,0 ,0 ,1 ,0 ,"1,481 ",21 ,108 ,504 ,232 ,41 ,0 ,1 ,14 ,6 
12063256, Retzow,27 ,0 ,3 ,10 ,6 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,2 ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,19 ,0 ,2 ,7 ,5 ,0 ,0 ,0 ,0 ,0 
12063260," Rhinow, Stadt",136 ,2 ,11 ,42 ,22 ,5 ,0 ,0 ,1 ,0 ,35 ,1 ,4 ,14 ,10 ,0 ,0 ,0 ,0 ,0 ,101 ,2 ,7 ,28 ,12 ,5 ,0 ,0 ,1 ,0 
12063273, Schönwalde-Glien,253 ,4 ,22 ,108 ,69 ,8 ,0 ,0 ,4 ,3 ,136 ,3 ,17 ,68 ,45 ,4 ,0 ,0 ,1 ,1 ,117 ,2 ,5 ,40 ,24 ,4 ,0 ,0 ,2 ,1 
12063274, Seeblick,61 ,1 ,3 ,32 ,17 ,1 ,0 ,0 ,1 ,0 ,17 ,0 ,1 ,5 ,4 ,0 ,0 ,0 ,0 ,0 ,44 ,1 ,2 ,26 ,13 ,1 ,0 ,0 ,1 ,0 
12063293, Stechow-Ferchesar,39 ,0 ,3 ,19 ,11 ,0 ,0 ,0 ,0 ,0 ,16 ,0 ,1 ,9 ,6 ,0 ,0 ,0 ,0 ,0 ,23 ,0 ,1 ,10 ,5 ,0 ,0 ,0 ,0 ,0 
12063357, Wustermark,322 ,5 ,34 ,120 ,72 ,8 ,0 ,0 ,5 ,4 ,118 ,1 ,17 ,43 ,33 ,5 ,0 ,0 ,2 ,2 ,204 ,4 ,17 ,77 ,39 ,4 ,0 ,0 ,3 ,2 
12064, Märkisch-Oderland,"10,354 ",107 ,889 ,"3,990 ","2,350 ",270 ,3 ,10 ,59 ,29 ,"3,185 ",30 ,379 ,"1,539 ","1,097 ",52 ,0 ,1 ,12 ,8 ,"7,169 ",76 ,510 ,"2,451 ","1,252 ",219 ,2 ,9 ,47 ,22 
12064009, Alt Tucheband,85 ,2 ,5 ,40 ,19 ,4 ,0 ,0 ,1 ,1 ,28 ,1 ,3 ,14 ,7 ,0 ,0 ,0 ,0 ,0 ,57 ,1 ,2 ,27 ,12 ,4 ,0 ,0 ,1 ,1 
12064029," Altlandsberg, Stadt",325 ,3 ,33 ,116 ,71 ,6 ,0 ,0 ,2 ,1 ,127 ,1 ,15 ,54 ,38 ,2 ,0 ,0 ,1 ,1 ,198 ,2 ,18 ,61 ,33 ,4 ,0 ,0 ,0 ,0 
12064044," Bad Freienwalde (Oder), Stadt","1,104 ",16 ,97 ,422 ,244 ,20 ,0 ,1 ,3 ,3 ,250 ,4 ,33 ,132 ,93 ,2 ,0 ,0 ,1 ,1 ,854 ,12 ,64 ,290 ,152 ,18 ,0 ,1 ,2 ,2 
12064053, Beiersdorf-Freudenberg,53 ,0 ,3 ,22 ,13 ,2 ,0 ,0 ,0 ,0 ,14 ,0 ,1 ,6 ,5 ,0 ,0 ,0 ,0 ,0 ,39 ,0 ,2 ,15 ,8 ,2 ,0 ,0 ,0 ,0 
12064057, Bleyen-Genschmar,41 ,0 ,0 ,18 ,8 ,1 ,0 ,0 ,0 ,0 ,13 ,0 ,0 ,5 ,2 ,0 ,0 ,0 ,0 ,0 ,28 ,0 ,0 ,14 ,6 ,1 ,0 ,0 ,0 ,0 
12064061, Bliesdorf,65 ,1 ,6 ,24 ,15 ,1 ,0 ,0 ,0 ,0 ,16 ,0 ,3 ,8 ,6 ,0 ,0 ,0 ,0 ,0 ,49 ,1 ,3 ,16 ,9 ,1 ,0 ,0 ,0 ,0 
12064084," Buckow (Märkische Schweiz),St.",69 ,1 ,7 ,34 ,20 ,0 ,0 ,0 ,0 ,0 ,22 ,0 ,4 ,10 ,7 ,0 ,0 ,0 ,0 ,0 ,47 ,0 ,3 ,24 ,13 ,0 ,0 ,0 ,0 ,0 
12064125, Falkenberg,161 ,1 ,8 ,71 ,43 ,2 ,0 ,0 ,1 ,0 ,52 ,0 ,4 ,30 ,21 ,1 ,0 ,0 ,1 ,0 ,109 ,1 ,5 ,40 ,22 ,1 ,0 ,0 ,0 ,0 
12064128, Falkenhagen (Mark),43 ,0 ,3 ,23 ,18 ,1 ,0 ,0 ,0 ,0 ,22 ,0 ,2 ,13 ,12 ,1 ,0 ,0 ,0 ,0 ,21 ,0 ,1 ,11 ,6 ,0 ,0 ,0 ,0 ,0 
12064130, Fichtenhöhe,32 ,0 ,0 ,11 ,5 ,1 ,0 ,0 ,0 ,0 ,10 ,0 ,0 ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,22 ,0 ,0 ,8 ,2 ,1 ,0 ,0 ,0 ,0 
