,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arbeitslose nach Gemeinden
01051110, Süderhastedt,20 ,1 ,2 ,6 ,5 ,0 ,0 ,0 ,0 ,0 ,7 ,0 ,1 ,4 ,3 ,0 ,0 ,0 ,0 ,0 ,13 ,0 ,2 ,2 ,2 ,0 ,0 ,0 ,0 ,0 
01051113, Wöhrden,42 ,2 ,7 ,11 ,7 ,2 ,0 ,0 ,0 ,0 ,25 ,1 ,5 ,8 ,6 ,0 ,0 ,0 ,0 ,0 ,18 ,1 ,2 ,2 ,1 ,2 ,0 ,0 ,0 ,0 
01051114, Tellingstedt,92 ,2 ,10 ,28 ,15 ,2 ,0 ,0 ,0 ,0 ,32 ,1 ,4 ,12 ,9 ,1 ,0 ,0 ,0 ,0 ,60 ,1 ,6 ,16 ,6 ,1 ,0 ,0 ,0 ,0 
01051117, Tielenhemme,2 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
01051118, Trennewurth,10 ,0 ,1 ,4 ,4 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,1 ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,0 
01051119, Volsemenhusen,7 ,1 ,1 ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,1 ,1 ,3 ,1 ,0 ,0 ,0 ,0 ,0 
01051120, Wallen,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
01051121, Warwerort,9 ,0 ,1 ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,1 ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
01051122, Weddingstedt,65 ,2 ,9 ,12 ,8 ,2 ,0 ,0 ,0 ,0 ,24 ,0 ,5 ,7 ,6 ,0 ,0 ,0 ,0 ,0 ,41 ,2 ,4 ,5 ,3 ,2 ,0 ,0 ,0 ,0 
01051125, Welmbüttel,23 ,2 ,2 ,5 ,1 ,2 ,0 ,0 ,0 ,0 ,7 ,1 ,1 ,2 ,1 ,1 ,0 ,0 ,0 ,0 ,16 ,1 ,1 ,3 ,1 ,1 ,0 ,0 ,0 ,0 
01051126, Wennbüttel,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
01051127," Wesselburen, Stadt",168 ,7 ,26 ,43 ,23 ,11 ,1 ,4 ,1 ,0 ,41 ,1 ,5 ,17 ,10 ,3 ,0 ,0 ,0 ,0 ,127 ,6 ,21 ,26 ,13 ,8 ,1 ,3 ,1 ,0 
01051128, Wesselburener Deichhausen,6 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
01051129, Wesselburenerkoog,4 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
01051130, Wesseln,35 ,2 ,8 ,7 ,3 ,0 ,0 ,0 ,0 ,0 ,18 ,1 ,5 ,5 ,3 ,0 ,0 ,0 ,0 ,0 ,17 ,0 ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,0 
01051131, Westerborstel,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
01051132, Westerdeichstrich,36 ,1 ,4 ,14 ,11 ,1 ,0 ,1 ,0 ,0 ,22 ,0 ,2 ,11 ,10 ,0 ,0 ,0 ,0 ,0 ,14 ,0 ,2 ,3 ,1 ,1 ,0 ,1 ,0 ,0 
01051133, Wiemerstedt,3 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
01051134, Windbergen,30 ,1 ,6 ,5 ,2 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,3 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,20 ,1 ,3 ,3 ,1 ,0 ,0 ,0 ,0 ,0 
01051135, Wolmersdorf,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
01051136, Wrohm,24 ,1 ,3 ,11 ,8 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,1 ,6 ,5 ,0 ,0 ,0 ,0 ,0 ,14 ,0 ,2 ,5 ,3 ,0 ,0 ,0 ,0 ,0 
01051137, Nordermeldorf,19 ,0 ,2 ,7 ,6 ,1 ,0 ,0 ,0 ,0 ,5 ,0 ,1 ,3 ,3 ,0 ,0 ,0 ,0 ,0 ,14 ,0 ,1 ,3 ,3 ,1 ,0 ,0 ,0 ,0 
01051138, Tensbüttel-Röst,21 ,0 ,2 ,8 ,6 ,4 ,0 ,1 ,1 ,1 ,9 ,0 ,0 ,5 ,4 ,1 ,0 ,0 ,1 ,1 ,12 ,0 ,2 ,3 ,2 ,2 ,0 ,1 ,0 ,0 
01051139, Süderdorf,6 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 
01051140, Oesterwurth,9 ,0 ,1 ,4 ,3 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,4 ,3 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
01051141, Süderheistedt,17 ,1 ,2 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12 ,0 ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,0 
01053, Herzogtum Lauenburg,"6,059 ",150 ,718 ,"1,696 ",972 ,723 ,17 ,66 ,139 ,69 ,"1,915 ",49 ,293 ,714 ,507 ,100 ,2 ,15 ,30 ,19 ,"4,144 ",101 ,425 ,982 ,464 ,623 ,15 ,51 ,109 ,50 
01053001, Albsfelde,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
01053002, Alt Mölln,20 ,0 ,3 ,7 ,2 ,1 ,0 ,0 ,1 ,0 ,10 ,0 ,2 ,4 ,2 ,1 ,0 ,0 ,1 ,0 ,10 ,0 ,1 ,2 ,0 ,0 ,0 ,0 ,0 ,0 
01053003, Aumühle,48 ,1 ,6 ,14 ,9 ,2 ,0 ,0 ,1 ,0 ,25 ,0 ,3 ,8 ,4 ,1 ,0 ,0 ,0 ,0 ,22 ,0 ,3 ,7 ,5 ,2 ,0 ,0 ,1 ,0 
01053004, Bäk,15 ,1 ,2 ,6 ,3 ,0 ,0 ,0 ,0 ,0 ,10 ,1 ,2 ,5 ,3 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
01053005, Bälau,7 ,0 ,1 ,4 ,2 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,1 ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
01053006, Basedow,23 ,0 ,4 ,8 ,6 ,0 ,0 ,0 ,0 ,0 ,11 ,0 ,2 ,5 ,4 ,0 ,0 ,0 ,0 ,0 ,12 ,0 ,2 ,3 ,2 ,0 ,0 ,0 ,0 ,0 
01053007, Basthorst,9 ,0 ,1 ,5 ,2 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,0 
01053008, Behlendorf,8 ,0 ,0 ,4 ,4 ,1 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,3 ,3 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 
01053009, Berkenthin,42 ,1 ,5 ,10 ,4 ,2 ,0 ,0 ,0 ,0 ,12 ,0 ,1 ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,30 ,1 ,3 ,6 ,2 ,1 ,0 ,0 ,0 ,0 
01053010, Besenthal,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
01053011, Bliestorf,5 ,0 ,2 ,2 ,0 ,1 ,0 ,0 ,1 ,0 ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,1 ,1 ,0 ,1 ,0 ,0 ,1 ,0 
01053012, Börnsen,86 ,1 ,7 ,25 ,12 ,7 ,0 ,0 ,1 ,0 ,37 ,0 ,2 ,14 ,9 ,1 ,0 ,0 ,0 ,0 ,49 ,0 ,4 ,11 ,3 ,5 ,0 ,0 ,1 ,0 
01053013, Borstorf,6 ,0 ,1 ,4 ,4 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,1 ,3 ,3 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 
01053014, Breitenfelde,57 ,1 ,7 ,21 ,12 ,3 ,0 ,0 ,1 ,0 ,21 ,1 ,4 ,10 ,8 ,0 ,0 ,0 ,0 ,0 ,36 ,0 ,3 ,10 ,4 ,2 ,0 ,0 ,1 ,0 
01053015, Bröthen,5 ,0 ,0 ,3 ,3 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,3 ,3 ,0 ,0 ,0 ,0 ,0 
01053016, Brunsmark,6 ,0 ,0 ,4 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,4 ,2 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
01053017, Brunstorf,15 ,1 ,1 ,4 ,2 ,0 ,0 ,0 ,0 ,0 ,7 ,0 ,0 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,1 ,2 ,0 ,0 ,0 ,0 ,0 ,0 
01053018, Buchholz,2 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
01053019, Buchhorst,3 ,0 ,1 ,1 ,1 ,1 ,0 ,0 ,1 ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,1 ,1 
01053020, Büchen,168 ,4 ,24 ,39 ,23 ,11 ,1 ,1 ,2 ,2 ,60 ,1 ,10 ,18 ,12 ,1 ,0 ,0 ,0 ,0 ,108 ,3 ,13 ,22 ,11 ,10 ,0 ,1 ,2 ,2 
01053021, Dahmker,2 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
01053022, Dalldorf,6 ,0 ,0 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
01053023, Dassendorf,54 ,0 ,5 ,25 ,14 ,0 ,0 ,0 ,0 ,0 ,31 ,0 ,3 ,16 ,13 ,0 ,0 ,0 ,0 ,0 ,23 ,0 ,3 ,9 ,1 ,0 ,0 ,0 ,0 ,0 
01053024, Düchelsdorf,3 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
01053025, Duvensee,11 ,0 ,1 ,2 ,2 ,1 ,0 ,0 ,0 ,0 ,5 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 
01053026, Einhaus,6 ,0 ,0 ,3 ,3 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 
01053027, Elmenhorst,16 ,0 ,1 ,7 ,4 ,1 ,0 ,0 ,0 ,0 ,7 ,0 ,1 ,4 ,2 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,1 ,3 ,1 ,1 ,0 ,0 ,0 ,0 
01053028, Escheburg,69 ,1 ,5 ,20 ,12 ,6 ,0 ,0 ,0 ,0 ,40 ,1 ,3 ,15 ,9 ,1 ,0 ,0 ,0 ,0 ,29 ,0 ,2 ,6 ,2 ,5 ,0 ,0 ,0 ,0 
01053029, Fitzen,7 ,0 ,1 ,3 ,3 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,1 ,3 ,3 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
01053030, Fredeburg,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
01053031, Fuhlenhagen,4 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
01053032," Geesthacht, Stadt","1,398 ",40 ,172 ,337 ,182 ,277 ,6 ,26 ,44 ,19 ,339 ,10 ,63 ,115 ,82 ,30 ,0 ,6 ,10 ,6 ,"1,059 ",30 ,110 ,222 ,99 ,247 ,6 ,20 ,35 ,13 
01053033, Giesensdorf,4 ,1 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,1 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,0 
01053034, Göldenitz,6 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
01053035, Göttin,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
01053036, Grabau,3 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
01053037, Grambek,8 ,0 ,0 ,4 ,2 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
01053038, Grinau,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
01053039, Groß Boden,4 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 
01053040, Groß Disnack,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
01053041, Groß Grönau,58 ,1 ,6 ,22 ,17 ,5 ,0 ,0 ,1 ,1 ,31 ,1 ,5 ,13 ,11 ,3 ,0 ,0 ,1 ,1 ,27 ,0 ,1 ,9 ,6 ,2 ,0 ,0 ,0 ,0 
01053042, Groß Pampau,6 ,0 ,0 ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,3 ,2 ,0 ,0 ,0 ,0 ,0 
01053043, Groß Sarau,17 ,1 ,2 ,5 ,4 ,3 ,1 ,1 ,0 ,0 ,9 ,0 ,0 ,4 ,3 ,0 ,0 ,0 ,0 ,0 ,8 ,1 ,1 ,1 ,1 ,3 ,1 ,1 ,0 ,0 
01053044, Groß Schenkenberg,14 ,0 ,0 ,6 ,1 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,0 ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 
01053045, Grove,2 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
01053046, Gudow,39 ,3 ,8 ,12 ,8 ,0 ,0 ,0 ,0 ,0 ,18 ,1 ,3 ,6 ,4 ,0 ,0 ,0 ,0 ,0 ,21 ,2 ,4 ,6 ,4 ,0 ,0 ,0 ,0 ,0 
01053047, Gülzow,27 ,1 ,2 ,11 ,10 ,2 ,0 ,0 ,1 ,1 ,17 ,0 ,2 ,7 ,6 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,1 ,4 ,4 ,2 ,0 ,0 ,1 ,1 
01053048, Güster,23 ,0 ,1 ,8 ,4 ,0 ,0 ,0 ,0 ,0 ,12 ,0 ,1 ,4 ,2 ,0 ,0 ,0 ,0 ,0 ,11 ,0 ,0 ,4 ,2 ,0 ,0 ,0 ,0 ,0 
01053049, Hamfelde,7 ,0 ,1 ,3 ,3 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 
01053050, Hamwarde,22 ,0 ,2 ,10 ,6 ,2 ,0 ,0 ,0 ,0 ,11 ,0 ,2 ,5 ,4 ,0 ,0 ,0 ,0 ,0 ,11 ,0 ,0 ,5 ,2 ,2 ,0 ,0 ,0 ,0 
01053051, Harmsdorf,3 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
01053052, Havekost,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
01053053, Hohenhorn,11 ,0 ,1 ,5 ,2 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,7 ,0 ,0 ,4 ,1 ,0 ,0 ,0 ,0 ,0 
01053054, Hollenbek,19 ,0 ,2 ,5 ,3 ,0 ,0 ,0 ,0 ,0 ,7 ,0 ,1 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,12 ,0 ,0 ,2 ,2 ,0 ,0 ,0 ,0 ,0 
01053056, Hornbek,7 ,0 ,1 ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 
01053057, Horst,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
01053058, Juliusburg,5 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 
01053059, Kankelau,3 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
01053060, Kasseburg,8 ,0 ,1 ,3 ,1 ,1 ,0 ,0 ,0 ,0 ,5 ,0 ,1 ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 
01053061, Kastorf,23 ,0 ,3 ,5 ,2 ,1 ,0 ,0 ,0 ,0 ,11 ,0 ,2 ,5 ,2 ,0 ,0 ,0 ,0 ,0 ,12 ,0 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 
01053062, Kittlitz,8 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 
01053064, Klein Pampau,22 ,1 ,4 ,5 ,3 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,2 ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,14 ,0 ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,0 
01053066, Klein Zecher,5 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
01053067, Klempau,9 ,0 ,0 ,5 ,2 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,0 
01053068, Klinkrade,11 ,0 ,1 ,5 ,4 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,4 ,3 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 
01053069, Koberg,17 ,0 ,2 ,5 ,4 ,0 ,0 ,0 ,0 ,0 ,13 ,0 ,2 ,5 ,4 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
01053070, Köthel,4 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
01053071, Kollow,8 ,0 ,2 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,2 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
01053072, Kröppelshagen-Fahrendorf,18 ,0 ,1 ,6 ,6 ,1 ,0 ,0 ,1 ,1 ,10 ,0 ,0 ,3 ,3 ,1 ,0 ,0 ,1 ,1 ,8 ,0 ,1 ,3 ,3 ,0 ,0 ,0 ,0 ,0 
01053073, Krüzen,5 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 
01053074, Krukow,3 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
01053075, Krummesse,35 ,0 ,6 ,11 ,7 ,1 ,0 ,0 ,0 ,0 ,23 ,0 ,5 ,7 ,5 ,1 ,0 ,0 ,0 ,0 ,13 ,0 ,1 ,4 ,1 ,0 ,0 ,0 ,0 ,0 
01053076, Kuddewörde,15 ,0 ,3 ,6 ,3 ,1 ,0 ,0 ,0 ,0 ,8 ,0 ,2 ,4 ,2 ,0 ,0 ,0 ,0 ,0 ,7 ,0 ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,0 
01053077, Kühsen,6 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
01053078, Kulpin,4 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
01053079, Labenz,16 ,1 ,2 ,6 ,5 ,1 ,0 ,0 ,0 ,0 ,8 ,0 ,1 ,5 ,4 ,0 ,0 ,0 ,0 ,0 ,8 ,1 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 
01053080, Langenlehsten,4 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
01053081, Lankau,11 ,0 ,1 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,1 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 
01053082, Lanze,6 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 
01053083," Lauenburg/ Elbe, Stadt",678 ,21 ,82 ,180 ,97 ,109 ,3 ,10 ,26 ,16 ,142 ,7 ,29 ,53 ,40 ,13 ,1 ,2 ,4 ,4 ,536 ,14 ,53 ,127 ,57 ,96 ,2 ,8 ,22 ,12 
